timestamp_ns,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
1778454699489240915,-0.43763892867214854,-1.1278422925891882,0.0,6.891349354250817e-08,-1.4100780011110148e-07,2.206439205164813e-05
1778454699499219731,-0.437638929378443,-1.1278422917564095,0.0,3.245008677712361e-13,-9.826089948948402e-08,5.4418122524840405e-11
1778454699509210917,-0.43763892874685173,-1.1278422925966973,0.0,6.885720988528205e-08,-1.396673273463843e-07,-2.2055144591238926e-05
1778454699519198919,-0.4376389294575985,-1.127842291764322,0.0,3.2033824201012516e-13,-9.699233241606497e-08,-5.4406219689216804e-11
1778454699529224068,-0.4376389288298547,-1.1278422925977991,0.0,6.828030595827596e-08,-1.3805172271832994e-07,-3.586999568357339e-05
1778454699539182681,-0.4376389295356975,-1.127842291772158,0.0,3.1622839918653173e-13,-9.574919419930057e-08,-8.847822925977123e-11
1778454699549263479,-0.43763892890718364,-1.1278422926031548,0.0,6.802955260857533e-08,-1.3665772241786645e-07,-2.745434121240694e-06
1778454699559182221,-0.4376389296140243,-1.1278422917797,0.0,3.1217153395921497e-13,-9.451959249374416e-08,-6.7732661901672504e-12
1778454699569205852,-0.4376389289881964,-1.1278422926049967,0.0,6.753572574098829e-08,-1.3513107720268152e-07,-1.6006757133895632e-06
1778454699579271872,-0.43763892969090895,-1.1278422917873983,0.0,3.081646493932586e-13,-9.331809869569704e-08,-3.9472999657308785e-12
1778454699589232984,-0.43763892906738683,-1.1278422926074068,0.0,6.706676457957615e-08,-1.3364756142791904e-07,2.7557671349118178e-05
1778454699599253985,-0.43763892976698593,-1.127842291794664,0.0,3.042087144943543e-13,-9.21257241046898e-08,6.795527171304851e-11
1778454699609229913,-0.43763892914801417,-1.127842292607345,0.0,6.64459301317376e-08,-1.3208180531819464e-07,-2.1520489303602848e-05
1778454699619213710,-0.43763892984242886,-1.1278422918011548,0.0,3.0030474586085744e-13,-9.093754704350568e-08,-5.3087353587953244e-11
1778454699629238379,-0.43763892922594294,-1.1278422926084095,0.0,6.597624466666469e-08,-1.3061107723068738e-07,-2.8709631114209618e-05
1778454699639203584,-0.437638929916605,-1.127842291807905,0.0,2.964493862512118e-13,-8.977747448285964e-08,-7.079961247328484e-11
1778454699649256122,-0.43763892929818227,-1.1278422926138256,0.0,6.581035624383531e-08,-1.2935121020213647e-07,7.875663871874947e-06
1778454699659199086,-0.43763892999124837,-1.1278422918140636,0.0,2.926446278869093e-13,-8.862037759474007e-08,1.9430553918433117e-11
1778454699669209421,-0.43763892937800347,-1.12784229261211,0.0,6.515659249074445e-08,-1.2780087864122618e-07,5.512244213269274e-06
1778454699679238256,-0.437638930064243,-1.1278422918200932,0.0,2.888878126462126e-13,-8.74864781857758e-08,1.3597073366695002e-11
1778454699689222553,-0.43763892945539384,-1.1278422926110705,0.0,6.455860848670084e-08,-1.2630733457998012e-07,-1.0034769356605664e-05
1778454699699213073,-0.43763893013681027,-1.127842291825277,0.0,2.851813891160837e-13,-8.635196108661781e-08,-2.4768868767872953e-11
1778454699709215797,-0.4376389295335958,-1.1278422926080454,0.0,6.388386488461587e-08,-1.247669296014328e-07,-3.526490835934117e-05
1778454699719187113,-0.43763893020772815,-1.1278422918306308,0.0,2.815220118075486e-13,-8.524389080355569e-08,-8.703535344555457e-11
1778454699729245707,-0.4376389296077985,-1.1278422926074467,0.0,6.337196580984886e-08,-1.2335096257379086e-07,-5.593705466355259e-05
1778454699739220653,-0.4376389302776777,-1.1278422918359707,0.0,2.779097447510041e-13,-8.414915193541729e-08,-1.3807085618729566e-10
1778454699749212858,-0.43763892968374246,-1.127842292604371,0.0,6.267628398634968e-08,-1.2183780981232691e-07,1.6456670673113762e-05
1778454699759196934,-0.4376389303481468,-1.1278422918395443,0.0,2.7434990768393585e-13,-8.303456678732044e-08,4.069244112947946e-11
1778454699769238157,-0.43763892975507407,-1.1278422926039537,0.0,6.234046726101523e-08,-1.2052101011718582e-07,-1.0200429223754557e-05
1778454699779251047,-0.43763893041625895,-1.1278422918447777,0.0,2.708316409822156e-13,-8.198493310069095e-08,-2.5195869708040278e-11
1778454699789225604,-0.43763892982817804,-1.1278422926018108,0.0,6.171490590641027e-08,-1.1909522460437521e-07,1.1742319363104156e-05
1778454699799234106,-0.43763893048154795,-1.127842291850928,0.0,2.6735417829278433e-13,-8.096141630606623e-08,2.896926818540108e-11
1778454699809214515,-0.4376389299007097,-1.1278422925986784,0.0,6.093684170429687e-08,-1.1760392840690289e-07,-2.905714481122923e-06
1778454699829251703,-0.43763892997003684,-1.1278422925963583,0.0,6.023373467177224e-08,-1.1616002593860458e-07,1.4205333925509704e-05
1778454699849239039,-0.43763893060757325,-1.1278422918616398,0.0,2.6053193363708735e-13,-7.889912577479819e-08,3.5060282957833765e-11
1778454699859186484,-0.43763893003950854,-1.1278422925921567,0.0,5.951949356744115e-08,-1.1468922367040128e-07,-1.7596470022093124e-05
1778454699869231690,-0.4376389306695281,-1.1278422918658686,0.0,2.5718965907363397e-13,-7.787337352997809e-08,-4.3452386525348e-11
1778454699879314321,-0.4376389301065341,-1.1278422925889204,0.0,5.890882153997495e-08,-1.1329611324588262e-07,9.348217253054221e-06
1778454699889235359,-0.4376389307298568,-1.1278422918704671,0.0,2.538895998117086e-13,-7.68747880835953e-08,2.308041956747232e-11
1778454699899284657,-0.4376389301686864,-1.127842292589077,0.0,5.851732179663018e-08,-1.1206204399396543e-07,-3.503093069321073e-05
1778454699909206880,-0.4376389307890103,-1.1278422918754472,0.0,2.5063080876259703e-13,-7.58946222829172e-08,-8.646925082694216e-11
1778454699919216011,-0.43763893023187855,-1.1278422925877212,0.0,5.7978666434413465e-08,-1.1075794196944103e-07,-2.2769425409773822e-05
1778454699929252346,-0.43763893084664063,-1.1278422918806357,0.0,2.474124665013322e-13,-7.492970326146505e-08,-5.61823198844103e-11
1778454699939229347,-0.4376389302958787,-1.1278422925845568,0.0,5.7286281921584315e-08,-1.0937666486318135e-07,-3.890869294447022e-05
1778454699949251627,-0.4376389309034528,-1.1278422918851816,0.0,2.442368675872286e-13,-7.396170663835083e-08,-9.605041205619632e-11
1778454699959234498,-0.4376389303568718,-1.1278422925826146,0.0,5.6746494054178705e-08,-1.080839792122919e-07,7.712641427277394e-07
1778454699969212926,-0.43763893095781575,-1.12784229189073,0.0,2.4109821963841604e-13,-7.303242375023287e-08,1.901689483032843e-12
1778454699979261557,-0.4376389304190408,-1.1278422925786216,0.0,5.5959988840733235e-08,-1.0668181072684539e-07,1.1956487894778368e-05
1778454699989228891,-0.43763893101184925,-1.127842291894937,0.0,2.380031712811953e-13,-7.208036919850777e-08,2.9512240345080194e-11
1778454699999265726,-0.4376389304774155,-1.1278422925761828,0.0,5.541636726837047e-08,-1.054027163101945e-07,8.253433023897227e-06
1778454700009202913,-0.43763893106518303,-1.1278422918988802,0.0,2.349492636847996e-13,-7.114361731255191e-08,2.038241827040702e-11
1778454700019235970,-0.4376389305352211,-1.12784229257343,0.0,5.486714374682644e-08,-1.0413557503001326e-07,-1.4229061441996814e-05
1778454700029239360,-0.43763893111830254,-1.1278422919022593,0.0,2.319374138418037e-13,-7.021152188676701e-08,-3.517548388219519e-11
1778454700039192602,-0.4376389305920005,-1.127842292570828,0.0,5.437736698559343e-08,-1.0290879159017727e-07,-1.5539388559723955e-05
1778454700049282474,-0.43763893116971303,-1.1278422919064703,0.0,2.2896254337940725e-13,-6.931577335321887e-08,-3.8395618780060923e-11
1778454700059251642,-0.4376389306443179,-1.1278422925716305,0.0,5.406585218435315e-08,-1.0182569007805393e-07,1.2160175562534693e-05
1778454700069206791,-0.43763893121873837,-1.1278422919120077,0.0,2.260209646470301e-13,-6.845538722746384e-08,2.999887965872438e-11
1778454700079235348,-0.43763893069915666,-1.127842292569616,0.0,5.3426168733715436e-08,-1.0058076749542716e-07,-4.807968657828632e-07
1778454700089227850,-0.43763893126781706,-1.127842291916101,0.0,2.2312037861676582e-13,-6.75648573218721e-08,-1.1874836190376193e-12
1778454700099224036,-0.4376389307510986,-1.1278422925685194,0.0,5.299340579907371e-08,-9.942987763934566e-08,1.985748540831086e-05
1778454700109222389,-0.43763893131428433,-1.1278422919215214,0.0,2.202520065597397e-13,-6.672324510423934e-08,4.896066139184951e-11
1778454700119256835,-0.4376389308054776,-1.1278422925645881,0.0,5.22220930034015e-08,-9.812456300018716e-08,5.863468382985595e-06
1778454700129213892,-0.43763893136112925,-1.1278422919251156,0.0,2.174252054768665e-13,-6.584520674157127e-08,1.4481199921282707e-11
1778454700139218005,-0.4376389308593547,-1.1278422925593465,0.0,5.152307104266186e-08,-9.682600781533059e-08,1.8544652330882126e-05
1778454700149225673,-0.4376389314095717,-1.127842291926471,0.0,2.146437114716579e-13,-6.494373486928772e-08,4.595120678819835e-11
1778454700159226248,-0.43763893090845046,-1.1278422925572456,0.0,5.125486492136076e-08,-9.576285643788111e-08,2.890860991855861e-05
1778454700169189749,-0.4376389314544011,-1.1278422919308926,0.0,2.1189032293284657e-13,-6.414108077621662e-08,7.144136862562785e-11
1778454700179201455,-0.4376389309554685,-1.127842292557439,0.0,5.086752646816457e-08,-9.472741722677247e-08,-9.481046637415141e-06
1778454700189203623,-0.43763893149881333,-1.1278422919348592,0.0,2.0917325942844803e-13,-6.331979776619894e-08,-2.3441565391750584e-11
1778454700199215142,-0.4376389310040957,-1.1278422925552438,0.0,5.0356144833252685e-08,-9.359858731692126e-08,6.134600090104055e-05
1778454700209192903,-0.4376389315411363,-1.127842291939557,0.0,2.0648778644133382e-13,-6.252641879500752e-08,1.5149630437942194e-10
1778454700219193034,-0.4376389310502606,-1.1278422925542186,0.0,4.986651392560297e-08,-9.25108488171057e-08,3.439928573495735e-05
1778454700229227147,-0.43763893158323053,-1.1278422919433462,0.0,2.0383862649782222e-13,-6.171795259785054e-08,8.501516915308035e-11
1778454700239191741,-0.43763893109596635,-1.1278422925523681,0.0,4.9400950381992825e-08,-9.142234160069053e-08,3.711206968901799e-05
1778454700249233631,-0.43763893162554823,-1.1278422919461073,0.0,2.012270186615313e-13,-6.09043760538985e-08,9.185290251518445e-11
1778454700259203817,-0.43763893114116914,-1.1278422925500424,0.0,4.8988803772215403e-08,-9.036074766886724e-08,3.988183054322996e-05
1778454700269227560,-0.43763893166491974,-1.12784229195076,0.0,1.986429561646315e-13,-6.015197766947216e-08,9.848497612184115e-11
1778454700279214691,-0.43763893118430003,-1.1278422925492069,0.0,4.851052265907655e-08,-8.932088154964962e-08,2.693925388515573e-05
1778454700289187099,-0.43763893170318313,-1.1278422919552649,0.0,1.9609097224804723e-13,-5.939285830736268e-08,6.649897180558751e-11
1778454700299288471,-0.4376389312281648,-1.1278422925465932,0.0,4.7920889751785956e-08,-8.820724089951511e-08,-9.648225730121584e-06
1778454700319298696,-0.4376389317413846,-1.1278422919587534,0.0,1.9357414841764057e-13,-5.861959811721185e-08,-2.3839738038202492e-11
1778454700329292864,-0.4376389312722502,-1.1278422925425993,0.0,4.732168453397149e-08,-8.707355741066148e-08,2.5658744858577626e-05
1778454700339226754,-0.4376389317785908,-1.1278422919622249,0.0,1.9108974609677905e-13,-5.7863842962210665e-08,6.340326354214998e-11
1778454700349220034,-0.43763893131413345,-1.127842292539694,0.0,4.68009548613058e-08,-8.600461409334485e-08,9.983516160532973e-06
1778454700359185090,-0.4376389318137968,-1.1278422919666178,0.0,1.88633943552214e-13,-5.713893569123996e-08,2.4636482288706665e-11
1778454700369214092,-0.4376389313525104,-1.1278422925391651,0.0,4.637431366080296e-08,-8.502322704728582e-08,2.4485823872609498e-05
1778454700379249686,-0.4376389318498545,-1.1278422919693838,0.0,1.8621456940655107e-13,-5.638157326328188e-08,6.055225334613092e-11
1778454700389216521,-0.43763893139158944,-1.1278422925369143,0.0,4.5970480844292374e-08,-8.40228387879354e-08,-2.558940541109592e-05
1778454700399231374,-0.43763893188378156,-1.1278422919734983,0.0,1.838223889095526e-13,-5.567416998007879e-08,-6.318227242598277e-11
1778454700409323505,-0.4376389314304642,-1.127842292534633,0.0,4.5435664768705014e-08,-8.29939049834113e-08,4.9733439168806166e-05
1778454700419232895,-0.43763893191724734,-1.1278422919770388,0.0,1.8146210271026406e-13,-5.495632696170817e-08,1.228610988784234e-10
1778454700429211970,-0.43763893146701827,-1.1278422925332354,0.0,4.5025489023616385e-08,-8.202935449538191e-08,4.4613944838405934e-05
1778454700439178398,-0.43763893194766923,-1.1278422919824047,0.0,1.791251200549506e-13,-5.428955303645241e-08,1.0988390472326751e-10
1778454700449192158,-0.437638931508692,-1.1278422925270435,0.0,4.408836651442721e-08,-8.079929398268992e-08,-5.8428034070045786e-05
1778454700459153012,-0.43763893198084763,-1.127842291984108,0.0,1.7682918112225017e-13,-5.353808537965432e-08,-1.4458979224693264e-10
1778454700469202532,-0.4376389315458478,-1.1278422925228464,0.0,4.364198284416141e-08,-7.977902955923765e-08,2.1939312815429736e-05
1778454700479288440,-0.43763893201413956,-1.1278422919855222,0.0,1.745665207640886e-13,-5.281677942311585e-08,5.438802837257257e-11
1778454700489237794,-0.43763893158106015,-1.1278422925202496,0.0,4.3324382329794456e-08,-7.88664865941762e-08,-1.6431905690435127e-05
1778454700499264943,-0.4376389320422852,-1.127842291991252,0.0,1.7231987478140475e-13,-5.2205399740988275e-08,-4.0499391587198695e-11
1778454700509219722,-0.43763893161527667,-1.12784229251911,0.0,4.271996204640245e-08,-7.789204812400914e-08,4.799622746226555e-06
1778454700519183112,-0.4376389320716512,-1.1278422919946556,0.0,1.7010747701422612e-13,-5.151966541696791e-08,1.1858636955675223e-11
1778454700529232336,-0.43763893164891277,-1.1278422925166829,0.0,4.225260213339208e-08,-7.692514982504442e-08,-2.5743879506408685e-05
1778454700539213189,-0.4376389321001633,-1.127842291998177,0.0,1.6792313571788274e-13,-5.085647246873546e-08,-6.359777936622507e-11
1778454700549240857,-0.4376389316789726,-1.127842292516788,0.0,4.195679112102095e-08,-7.608402983223309e-08,3.289419597734054e-05
1778454700559183081,-0.43763893212842936,-1.1278422920013027,0.0,1.6576821534333863e-13,-5.01952778129324e-08,8.132331905731953e-11
1778454700569233101,-0.4376389317106696,-1.1278422925148561,0.0,4.1544449405229494e-08,-7.517479998003016e-08,1.8251779333057176e-05
1778454700579246269,-0.43763893215581384,-1.1278422920046216,0.0,1.6364059936701684e-13,-4.955092043168804e-08,4.511848067126844e-11
1778454700589240511,-0.43763893174090673,-1.1278422925136986,0.0,4.116941273075512e-08,-7.430489163398508e-08,8.340265862574634e-07
1778454700599238364,-0.43763893218146205,-1.1278422920088589,0.0,1.6153697385192057e-13,-4.8933632642720456e-08,2.0585444412803616e-12
1778454700609235403,-0.4376389317717605,-1.1278422925116482,0.0,4.0644655356616584e-08,-7.3372151907893e-08,-5.028650468728678e-05
1778454700619195663,-0.43763893220679534,-1.1278422920125921,0.0,1.5946109935963784e-13,-4.8305206561623966e-08,-1.2416156619418075e-10
1778454700629217183,-0.43763893180091246,-1.1278422925101568,0.0,4.021380962701532e-08,-7.248462055451741e-08,2.6453223198045125e-05
1778454700639189981,-0.4376389322304507,-1.127842292017068,0.0,1.5740860934268133e-13,-4.770314742574335e-08,6.521070000244209e-11
1778454700649232371,-0.43763893183351743,-1.1278422925052114,0.0,3.94570984419119e-08,-7.14276415197263e-08,-4.473992763253814e-05
1778454700659181632,-0.43763893225595607,-1.1278422920190794,0.0,1.553902061682187e-13,-4.705033309533382e-08,-1.1070647598242136e-10
1778454700669215929,-0.4376389318627831,-1.1278422925018272,0.0,3.90444625464198e-08,-7.052641768121585e-08,4.5167372714652954e-05
1778454700679234246,-0.43763893227856915,-1.1278422920233289,0.0,1.5339139251001568e-13,-4.6472785131438195e-08,1.1140748557920055e-10
1778454700689197488,-0.43763893189173786,-1.1278422924989533,0.0,3.8454736427649966e-08,-6.959440960816551e-08,-3.536178147207785e-05
1778454700699227897,-0.4376389323021525,-1.1278422920259992,0.0,1.5142302758191898e-13,-4.585473233816051e-08,-8.743310644308529e-11
1778454700709199472,-0.4376389319190426,-1.1278422924964435,0.0,3.804505066221509e-08,-6.872984390366656e-08,1.426662010315407e-05
1778454700719190918,-0.4376389323246309,-1.1278422920292708,0.0,1.4947876011913184e-13,-4.5267674225920834e-08,3.5254181232209874e-11
1778454700729226919,-0.4376389319456897,-1.1278422924943117,0.0,3.7603191254505125e-08,-6.787707571329071e-08,7.5590264627084605e-06
1778454700739175680,-0.4376389323468649,-1.127842292032249,0.0,1.475606948661793e-13,-4.4679766562174654e-08,1.8691860193442884e-11
1778454700749316478,-0.43763893197151954,-1.1278422924923461,0.0,3.720203804860851e-08,-6.704787973898515e-08,-4.555904035118499e-06
1778454700759248571,-0.4376389323677747,-1.1278422920359579,0.0,1.4566505625310829e-13,-4.411707409867197e-08,-1.1252944183973634e-11
1778454700779262852,-0.4376389319969792,-1.127842292490446,0.0,3.673868925931007e-08,-6.620661743775669e-08,4.881306339180208e-06
1778454700789308779,-0.437638932389044,-1.1278422920387499,0.0,1.437965942289288e-13,-4.35369826274415e-08,1.207542933629916e-11
1778454700799297151,-0.4376389320227983,-1.1278422924874814,0.0,3.6283281386863725e-08,-6.535257339123006e-08,1.9722502695254904e-05
1778454700809213023,-0.43763893240963386,-1.127842292041733,0.0,1.41952060792865e-13,-4.2975267593664325e-08,4.8788908121335205e-11
1778454700819201061,-0.4376389320460677,-1.1278422924864004,0.0,3.594587870760476e-08,-6.458792802410567e-08,-4.518757131990129e-05
1778454700829258377,-0.43763893242890156,-1.1278422920455113,0.0,1.4012872856500122e-13,-4.2437133037437993e-08,-1.1163665967399514e-10
1778454700839203916,-0.4376389320692586,-1.127842292485201,0.0,3.552846865574383e-08,-6.379886467970568e-08,7.617182934283589e-06
1778454700849256214,-0.43763893244815,-1.1278422920486975,0.0,1.3833023481069205e-13,-4.188727381422149e-08,1.883409399559198e-11
1778454700859204122,-0.4376389320926467,-1.1278422924831015,0.0,3.510314945096091e-08,-6.299320229580654e-08,2.118935955099957e-05
1778454700869219346,-0.4376389324668771,-1.1278422920518545,0.0,1.3655493471106795e-13,-4.1347734390966296e-08,5.2396509386039986e-11
1778454700879244477,-0.43763893211204513,-1.1278422924839402,0.0,3.489641598284447e-08,-6.23293076480086e-08,-2.51052596628644e-05
1778454700889230552,-0.4376389324855829,-1.1278422920546192,0.0,1.3480401063147905e-13,-4.080764222855404e-08,-6.214529294000602e-11
1778454700899268906,-0.4376389321313698,-1.1278422924844005,0.0,3.4696228488096974e-08,-6.166874687527717e-08,-1.2902344104264606e-05
1778454700909221259,-0.43763893250255065,-1.127842292058556,0.0,1.3307182378095126e-13,-4.0302967173431134e-08,-3.187286024030397e-11
1778454700919226760,-0.43763893215296057,-1.1278422924828908,0.0,3.42416972218286e-08,-6.089086571392742e-08,-3.2729310744047923e-06
1778454700929228928,-0.4376389325194465,-1.127842292061931,0.0,1.3136286716634393e-13,-3.97841713968279e-08,-8.089949686154962e-12
1778454700939222244,-0.4376389321747648,-1.1278422924804663,0.0,3.377653534555406e-08,-6.009233890937477e-08,-1.8386198584252805e-05
1778454700949252505,-0.43763893253657843,-1.1278422920646378,0.0,1.2967806525794456e-13,-3.9260416352265706e-08,-4.5506634471412753e-11
1778454700959195062,-0.43763893219475913,-1.1278422924790328,0.0,3.344365106045221e-08,-5.936830970133206e-08,-2.6709666631300665e-05
1778454700969206378,-0.43763893255218306,-1.1278422920683944,0.0,1.280117014568619e-13,-3.877156655478013e-08,-6.598241864927304e-11
1778454700979217435,-0.4376389322129367,-1.1278422924790865,0.0,3.3123001916423265e-08,-5.868672824284087e-08,2.29798747667308e-05
1778454700989228066,-0.43763893256859987,-1.1278422920708309,0.0,1.263707684700618e-13,-3.825434426777474e-08,5.69145058739015e-11
1778454700999256475,-0.43763893223170824,-1.1278422924777607,0.0,3.282530646039411e-08,-5.799034709820971e-08,3.833452904603235e-05
1778454701009203402,-0.4376389325843473,-1.127842292073555,0.0,1.247507505399093e-13,-3.7759733004413286e-08,9.494330408671425e-11
1778454701019207496,-0.437638932248492,-1.1278422924779385,0.0,3.260646223800453e-08,-5.736409068968589e-08,2.7397414875603346e-05
1778454701029224035,-0.43763893259877895,-1.1278422920770583,0.0,1.2314911821426568e-13,-3.728812165350683e-08,6.776053611441679e-11
1778454701039226777,-0.4376389322665946,-1.127842292476865,0.0,3.2223977310056894e-08,-5.666255755035579e-08,-1.451048342137916e-05
1778454701049277463,-0.43763893261339143,-1.1278422920799187,0.0,1.2156983314563458e-13,-3.6802351486207616e-08,-3.5930636345041103e-11
1778454701059206650,-0.43763893228328954,-1.1278422924763472,0.0,3.1945808422857805e-08,-5.600945116652782e-08,9.292771711365192e-06
1778454701069221133,-0.4376389326263284,-1.1278422920838966,0.0,1.2000693218236266e-13,-3.635045936681574e-08,2.2954234104704532e-11
1778454701079217097,-0.43763893229895745,-1.1278422924766187,0.0,3.1622556015076725e-08,-5.536330344347595e-08,-4.757528682284476e-06
1778454701089211469,-0.43763893263952086,-1.1278422920870141,0.0,1.1846597229733527e-13,-3.5877742940181646e-08,-1.1766823572369883e-11
1778454701099215766,-0.43763893231447704,-1.1278422924761997,0.0,3.1332224137182714e-08,-5.471594781927761e-08,-3.362164443515408e-06
1778454701109198471,-0.4376389326524656,-1.1278422920899214,0.0,1.1694549995554515e-13,-3.541163120992512e-08,-8.320190995029256e-12
1778454701119205491,-0.43763893233114803,-1.1278422924744405,0.0,3.0958506308868474e-08,-5.4025066052379753e-08,8.766349790709434e-07
1778454701129201845,-0.43763893266532045,-1.1278422920925955,0.0,1.1544567340656964e-13,-3.4949287497914825e-08,2.1710879866464213e-12
1778454701139201531,-0.43763893234742496,-1.1278422924727047,0.0,3.060593216099979e-08,-5.335065010838207e-08,-1.4697612517032966e-05
1778454701149217070,-0.4376389326777457,-1.1278422920954059,0.0,1.139651831242374e-13,-3.449847322223333e-08,-3.640388157073607e-11
1778454701159215626,-0.4376389323632344,-1.1278422924711953,0.0,3.02562242821337e-08,-5.268952478736727e-08,8.790739431286123e-07
1778454701169194257,-0.4376389326894778,-1.1278422920985514,0.0,1.1250278803984457e-13,-3.4060421845488244e-08,2.176047571863909e-12
1778454701179272166,-0.43763893237736445,-1.1278422924708702,0.0,2.996532066959511e-08,-5.2076565377243634e-08,7.342653413005293e-05
1778454701189198205,-0.4376389327010081,-1.127842292101389,0.0,1.1105999284124751e-13,-3.3619737205158545e-08,1.8187876561542773e-10
1778454701199248576,-0.4376389323911685,-1.1278422924702987,0.0,2.9685608455261928e-08,-5.1467645863830376e-08,-6.251689711358114e-06
1778454701209216967,-0.4376389327113302,-1.1278422921049813,0.0,1.096330875175198e-13,-3.3202399425893334e-08,-1.5457676684093766e-11
1778454701229306284,-0.4376389327220414,-1.1278422921077453,0.0,1.0822668884821023e-13,-3.2766968019543076e-08,-1.1962664534598212e-11
1778454701249352861,-0.4376389327326356,-1.1278422921102087,0.0,1.0683965512555012e-13,-3.233684621425621e-08,1.409451197247058e-10
1778454701269325882,-0.43763893243004925,-1.127842292468712,0.0,2.8829426180320116e-08,-4.9669847191894105e-08,1.2418709690661671e-05
1778454701279263087,-0.4376389327423508,-1.1278422921131974,0.0,1.0546914931194433e-13,-3.1926986149645894e-08,3.0762085695586194e-11
1778454701289243459,-0.43763893243971674,-1.1278422924703089,0.0,2.869275905372842e-08,-4.917781707065507e-08,2.8492598546036486e-05
1778454701299242997,-0.4376389327480192,-1.127842292119413,0.0,1.0410416290398919e-13,-3.158676350692579e-08,6.995269731443219e-11
1778454701309237332,-0.4376389324555526,-1.1278422924673317,0.0,2.7930348070494702e-08,-4.837965356399859e-08,8.882742520534639e-07
1778454701319195500,-0.4376389327579449,-1.1278422921210756,0.0,1.0276896731315091e-13,-3.112676476235227e-08,2.200522030044835e-12
1778454701329244131,-0.4376389324653726,-1.127842292467283,0.0,2.7815877031986012e-08,-4.7850428730770164e-08,9.565807119296805e-06
1778454701339195059,-0.4376389327669837,-1.127842292123324,0.0,1.014504816838936e-13,-3.071692926075642e-08,2.3693028264085386e-11
1778454701349212393,-0.4376389324757502,-1.1278422924669702,0.0,2.760544864094125e-08,-4.73139752615225e-08,-7.814576379311432e-06
1778454701359201709,-0.43763893277522736,-1.127842292126082,0.0,1.0014810793816461e-13,-3.0324761869749115e-08,-1.9345670310722007e-11
1778454701369243711,-0.4376389324875916,-1.1278422924654399,0.0,2.7258755827488642e-08,-4.6713349182779504e-08,3.286524136673159e-05
1778454701379238194,-0.43763893278359545,-1.1278422921285138,0.0,9.886396518696183e-14,-2.992732789994641e-08,8.145997562608457e-11
1778454701389207936,-0.4376389324975705,-1.1278422924651201,0.0,2.703409062476072e-08,-4.618075072507447e-08,2.425740987637902e-05
1778454701399246641,-0.4376389327910934,-1.1278422921314637,0.0,9.759502778889302e-14,-2.9548664238450727e-08,6.00691005759517e-11
1778454701409224068,-0.43763893250707336,-1.12784229246513,0.0,2.6784558819684886e-08,-4.565206730769477e-08,-3.131612568465272e-05
1778454701419189569,-0.43763893279867255,-1.127842292133972,0.0,9.634395215177731e-14,-2.916175821684078e-08,-7.765524773781576e-11
1778454701429235886,-0.4376389325161577,-1.1278422924650315,0.0,2.6569706279565912e-08,-4.513589974656372e-08,-2.410663363745633e-05
1778454701439201572,-0.43763893280569854,-1.1278422921366964,0.0,9.510870262383189e-14,-2.8787157604475056e-08,-5.977353521882342e-11
1778454701449238111,-0.4376389325247315,-1.1278422924651674,0.0,2.6351275884906557e-08,-4.4629937782486105e-08,2.7528053522194223e-05
1778454701459177908,-0.43763893281190125,-1.1278422921398246,0.0,9.388803157846501e-14,-2.8424992942175684e-08,6.819234519306349e-11
1778454701469233799,-0.43763893253419006,-1.1278422924644247,0.0,2.603236852028219e-08,-4.40760578414276e-08,-8.489303769899563e-05
1778454701479212670,-0.4376389328182318,-1.1278422921425917,0.0,9.268413009800532e-14,-2.805561306214901e-08,-2.1049896676802234e-10
1778454701489223320,-0.4376389325430401,-1.1278422924638338,0.0,2.5761079142390798e-08,-4.3543508567410535e-08,6.61717129232101e-05
1778454701499234692,-0.4376389328238372,-1.1278422921457532,0.0,9.149435091994251e-14,-2.770211303527594e-08,1.6390075746803602e-10
1778454701509215804,-0.4376389325513723,-1.1278422924635463,0.0,2.547545107181618e-08,-4.301829836597518e-08,-6.506685141123661e-06
1778454701519194694,-0.4376389328295276,-1.1278422921484836,0.0,9.03210024075812e-14,-2.7341511375120995e-08,-1.6133401141222496e-11
1778454701529243825,-0.4376389325591928,-1.1278422924632545,0.0,2.52299099005117e-08,-4.251000553607883e-08,-1.397875588019077e-05
1778454701539212197,-0.43763893283461835,-1.1278422921515112,0.0,8.916181280532197e-14,-2.6994604274827024e-08,-3.463573281263163e-11
1778454701549257421,-0.437638932565687,-1.127842292463919,0.0,2.5025768301617203e-08,-4.2040362391781154e-08,-5.060818967602198e-06
1778454701559214570,-0.43763893283935706,-1.1278422921544309,0.0,8.801765222775988e-14,-2.6648246660073013e-08,-1.2542501097883337e-11
1778454701569232831,-0.43763893257283937,-1.1278422924636524,0.0,2.4764892107421945e-08,-4.153713198223492e-08,1.1436433176570668e-05
1778454701579216591,-0.43763893284325284,-1.1278422921578943,0.0,8.688612788622827e-14,-2.631781947114879e-08,2.8292766863534445e-11
1778454701589212315,-0.437638932580751,-1.1278422924627587,0.0,2.4409312670121144e-08,-4.099297913874325e-08,8.422225731374825e-06
1778454701599217724,-0.43763893284763156,-1.1278422921606666,0.0,8.577086753019601e-14,-2.5972620513881123e-08,2.0868183349487886e-11
1778454701609210910,-0.43763893258843417,-1.1278422924616076,0.0,2.4101241945313124e-08,-4.046248265860074e-08,2.3413317039004944e-05
1778454701619177523,-0.43763893285178807,-1.1278422921635063,0.0,8.466976829449243e-14,-2.5638313514485067e-08,5.800400888360301e-11
